"location_id","observed_at","state","water_level","sensor"
"EX60","2021-08-18 09:50:59","flow",19.6153205900796,"X1"
"EX47","2021-06-11 11:18:59","flow",21.2717720348859,"X4"
"EX56","2021-09-28 09:52:14","no_flow",2.96169324783405,"X3"
"X13","2021-08-10 09:26:32","flow",NA,"X6"
"EX52","2021-10-20 13:37:36","no_flow",11.7052407476344,"X2"
"X1","2021-08-18 11:01:16","flow",13.9907243866709,"X2"
"X10","2021-08-18 08:37:48","flow",NA,"X5"
"EX22","2021-07-23 07:37:53","wt",NA,"X6"
"EX4","2021-08-26 09:03:29","no_flow",24.5270136400274,"X4"
"EX71","2021-07-23 08:05:00","no_flow",3.32338675951643,"X7"
"EX2","2021-10-12 12:16:57","no_flow",14.6459662556608,"X1"
"EX67","2021-10-13 11:57:48","flow",12.2556439175858,"X8"
"X1","2021-08-22 09:19:39","flow",1.6564514448063,"X3"
"EX57","2021-09-07 09:11:14","no_flow",1.73508046908508,"X6"
"EX15","2021-07-23 07:22:23","no_flow",14.4782243371994,"X1"
"X1","2021-07-27 08:56:58","flow",15.0076597673431,"X2"
"EX69","2021-09-07 08:22:29","no_flow",NA,"X5"
"EX57","2021-10-13 10:38:50","flow",5.43588654513966,"X3"
"X9","2021-07-28 09:34:24","flow",NA,"X5"
"X13","2021-10-13 10:10:07","flow",16.2237886761883,"X2"
"EX40","2021-09-18 12:28:51","wt",2.36411266331532,"X6"
"EX69","2021-10-13 10:24:54","wt",31.8028193532905,"X1"
"EX63","2021-07-23 09:13:53","wt",12.3028213321531,"X2"
"EX4","2021-09-03 09:15:18","no_flow",12.6016116244125,"X2"
"X14","2021-10-20 13:53:04","flow",14.2790308090264,"X1"
"EX36","2021-09-28 08:03:11","no_flow",11.8834665359996,"X2"
"EX6","2021-08-18 06:33:43","no_flow",NA,"X6"
"EX69","2021-09-03 08:49:03","no_flow",15.3798371489294,"X1"
"EX30","2021-09-21 11:15:02","flow",NA,"X3"
"X14","2021-08-10 11:22:02","flow",16.821369260707,"X1"
"EX2","2021-09-07 08:12:15","no_flow",9.92822479893395,"X8"
"EX52","2021-10-20 13:37:36","no_flow",5.32580591114936,"X7"
"EX62","2021-10-13 11:19:09","no_flow",12.5072567952779,"X8"
"X13","2021-08-10 09:26:32","flow",1.56209661567176,"X3"
"X6","2021-09-28 09:48:30","no_flow",1.93427399725799,"X6"
"X1","2021-07-20 12:41:36","flow",4.17782215667918,"X7"
"EX53","2021-07-23 09:25:24","no_flow",NA,"X5"
"X9","2021-10-13 10:38:42","flow",12.6907245185951,"X8"
"EX69","2021-09-15 11:18:03","no_flow",9.27822486489604,"X8"
"EX71","2021-10-20 12:48:54","no_flow",5.3362897810532,"X7"
"X2","2021-07-23 08:43:40","no_flow",10.5153215135488,"X8"
"EX67","2021-10-22 10:08:33","flow",9.94919253874163,"X8"
"X13","2021-10-22 08:34:40","flow",1.76129014384467,"X6"
"EX45","2021-10-22 09:47:28","no_flow",NA,"X5"
"EX43","2021-08-10 11:46:52","no_flow",1.54112887586409,"X3"
"EX65","2021-09-21 12:35:45","no_flow",10.2270150911933,"X8"
"X14","2021-10-19 08:52:00","flow",3.16612871095887,"X3"
"EX37","2021-09-07 11:26:18","no_flow",11.925402015615,"X2"
"EX35","2021-10-12 13:20:34","no_flow",23.33185247099,"X4"
"X5","2021-09-03 10:01:15","wt",10.5729827980199,"X8"
"EX33","2021-09-21 12:59:03","flow",2.34314492350764,"X6"
"X11","2021-10-15 08:59:26","wt",3.39153191389138,"X3"
"X5","2021-09-28 09:57:59","no_flow",11.8520149262881,"X2"
"EX27","2021-09-21 10:22:56","wt",2.34314492350764,"X6"
"EX69","2021-09-28 09:46:33","no_flow",22.7762073660866,"X4"
"EX27","2021-08-10 09:58:01","no_flow",10.8088698708563,"X8"
"EX52","2021-09-28 09:51:37","no_flow",5.19999947230332,"X7"
"EX47","2021-08-10 11:25:25","wt",10.7197569766737,"X8"
"EX10","2021-09-21 09:37:15","no_flow",NA,"X5"
"EX70","2021-08-26 11:25:32","no_flow",NA,"X3"
"EX63","2021-09-03 10:04:17","flow",15.3431436042659,"X1"
"EX11","2021-09-28 09:42:40","no_flow",3.02983840220899,"X3"
"EX9","2021-09-28 09:18:15","no_flow",9.3254022794633,"X8"
"X4","2021-10-20 12:29:09","no_flow",9.65564418143418,"X8"
"EX72","2021-08-18 09:41:43","no_flow",11.3907246505193,"X8"
"EX39","2021-07-23 08:32:00","no_flow",NA,"X6"
"EX30","2021-09-21 11:15:02","flow",NA,"X4"
"EX23","2021-10-22 08:39:26","no_flow",24.359271721566,"X4"
"EX45","2021-10-20 13:55:11","no_flow",23.074997658346,"X4"
"X15","2021-10-13 11:45:31","flow",15.5737887421504,"X2"
"X4","2021-08-06 12:09:04","flow",12.3133052020569,"X8"
"EX35","2021-09-21 13:02:27","no_flow",NA,"X5"
"EX2","2021-10-22 08:09:24","no_flow",9.99636995330889,"X8"
"EX22","2021-08-26 10:11:40","wt",NA,"X6"
"EX11","2021-10-20 13:29:42","no_flow",14.1374985653246,"X1"
"EX38","2021-09-18 12:26:52","wt",10.5887086028757,"X8"
"X4","2021-09-28 10:06:56","no_flow",11.8415310563843,"X2"
"X1","2021-08-16 09:42:41","flow",47.7068499974118,"X1"
"EX5","2021-09-03 09:14:06","no_flow",12.564918079749,"X2"
"EX15","2021-08-18 06:36:55","flow",NA,"X3"
"EX7","2021-10-22 08:12:28","no_flow",17.3036272762835,"X1"
"EX1","2021-08-26 08:55:38","no_flow",10.3475795950874,"X8"
"EX70","2021-09-21 13:10:45","no_flow",2.29072557398846,"X6"
"EX20","2021-09-28 09:35:24","no_flow",9.33064421441522,"X8"
"EX70","2021-08-06 13:03:32","no_flow",NA,"X5"
"EX11","2021-09-21 10:17:39","no_flow",6.47378966561955,"X7"
"EX28","2021-09-21 10:22:30","wt",NA,"X5"
"EX47","2021-08-06 11:55:01","wt",2.11774172057514,"X3"
"EX21","2021-10-20 13:27:54","no_flow",NA,"X5"
"EX19","2021-10-20 13:17:52","no_flow",14.2528211342669,"X1"
"X5","2021-10-15 09:42:15","wt",NA,"X5"
"X9","2021-09-01 16:00:25","flow",18.4358852258979,"X1"
"EX25","2021-09-28 09:48:26","no_flow",1.93427399725799,"X6"
"EX26","2021-09-18 12:18:52","flow",12.8846761118161,"X2"
"EX68","2021-09-15 13:04:30","flow",11.5322568942211,"X2"
"X15","2021-10-19 08:45:14","wt",1.34193534769118,"X6"
"EX11","2021-06-02 11:22:02","no_flow",NA,"X5"
"X15","2021-08-12 11:28:55","wt",14.6983856051799,"X1"
"EX19","2021-08-26 10:04:37","no_flow",10.4524182941258,"X8"
"EX49","2021-09-21 11:58:22","flow",6.43709612095612,"X7"
"EX68","2021-09-18 13:24:36","flow",2.29072557398846,"X6"
"X2","2021-08-10 11:11:40","flow",10.7459666514333,"X8"
"EX19","2021-08-18 08:06:14","no_flow",5.19999947230332,"X7"
"EX38","2021-10-12 13:18:07","wt",1.47298372148915,"X6"
"EX29","2021-09-18 12:12:33","no_flow",10.5939505378276,"X8"
"EX39","2021-08-18 09:02:22","flow",NA,"X5"
"EX72","2021-09-15 12:39:47","no_flow",2.73629004490154,"X6"
"EX35","2021-08-26 11:33:13","no_flow",4.53427373340965,"X7"
"X13","2021-08-26 10:00:14","wt",16.0245951480154,"X1"
"EX25","2021-09-03 08:58:53","wt",15.4217726285447,"X1"
"EX58","2021-10-12 12:48:01","no_flow",9.44072484840552,"X8"
"EX7","2021-08-10 08:44:48","no_flow",10.8508053504716,"X8"
"X8","2021-08-18 07:18:24","flow",19.7568528337814,"X1"
"EX69","2021-09-18 12:11:56","no_flow",2.36935459826724,"X6"
"EX5","2021-08-18 06:30:13","wt",14.1427405002766,"X2"
"X1","2021-07-20 12:41:36","flow",27.200400465506,"X4"
"EX36","2021-10-12 13:20:22","wt",23.33185247099,"X4"
"EX33","2021-09-21 12:59:03","flow",13.1362889895082,"X2"
"EX21","2021-07-23 07:37:41","no_flow",1.77701594870043,"X3"
"X1","2021-08-06 12:17:55","flow",NA,"X4"
"EX19","2021-06-02 11:59:36","no_flow",14.3471759634014,"X1"
"X3","2021-10-06 11:48:59","flow",25.0145135905559,"X1"
"EX9","2021-09-15 11:00:18","no_flow",2.33266105360381,"X6"
"EX17","2021-08-26 10:04:32","no_flow",16.0245951480154,"X1"
"EX46","2021-09-28 08:04:59","no_flow",11.8834665359996,"X2"
"EX20","2021-08-26 10:09:33","wt",4.54475760331348,"X7"
"EX60","2021-09-03 10:00:49","wt",6.12782195879292,"X7"
"EX71","2021-10-12 13:24:15","no_flow",3.0612900119205,"X3"
"EX35","2021-08-26 11:33:13","no_flow",NA,"X5"
"X3","2021-07-23 08:44:45","flow",14.4887082071032,"X1"
"EX14","2021-10-12 11:53:00","no_flow",1.46774178653723,"X6"
"EX29","2021-08-06 10:51:34","no_flow",5.80282199177396,"X7"
"EX39","2021-09-21 12:51:08","flow",18.7346755181573,"X1"
"EX7","2021-09-28 09:19:07","no_flow",11.8729826660958,"X2"
"EX22","2021-08-26 10:11:40","wt",12.5858858195567,"X2"
"EX54","2021-07-23 07:57:38","no_flow",12.37620842148,"X2"
"EX73","2021-08-10 11:02:59","no_flow",NA,"X5"
"EX24","2021-06-02 12:24:25","no_flow",NA,"X6"
"EX57","2021-09-28 09:55:46","no_flow",1.9657256069695,"X6"
"EX10","2021-09-07 08:19:38","no_flow",23.0592718534902,"X4"
"X1","2021-09-27 11:23:31","flow",NA,"X5"
"EX58","2021-09-28 09:56:40","no_flow",9.37257969403057,"X8"
"EX66","2021-09-07 10:46:25","wt",9.8862893193186,"X8"
"EX52","2021-08-18 10:09:49","wt",NA,"X6"
"X9","2021-09-21 11:34:40","flow",18.8499980870995,"X1"
"X11","2021-09-18 12:30:51","wt",12.9842728759025,"X2"
"EX20","2021-07-23 07:30:27","no_flow",1.75080627394083,"X3"
"EX12","2021-09-07 08:19:56","no_flow",23.0592718534902,"X4"
"X13","2021-10-12 12:25:00","wt",NA,"X5"
"EX72","2021-09-28 10:02:31","no_flow",11.8415310563843,"X2"
"EX21","2021-08-26 10:10:35","no_flow",NA,"X5"
"EX51","2021-10-22 09:55:04","wt",17.2931434063797,"X1"
"EX40","2021-08-18 09:03:37","flow",14.0588695410459,"X2"
"EX49","2021-10-13 11:41:37","flow",26.8387069538236,"X4"
"EX69","2021-10-22 09:05:09","no_flow",5.88669295100466,"X7"
"EX20","2021-09-18 12:08:04","flow",6.11733808888908,"X7"
"EX26","2021-09-21 10:25:21","flow",NA,"X4"
"EX31","2021-09-15 12:02:42","no_flow",2.69959650023811,"X6"
"X1","2021-09-18 11:04:35","flow",24.490320095364,"X4"
"EX29","2021-09-28 09:46:57","no_flow",1.93427399725799,"X6"
"EX2","2021-08-26 08:59:27","no_flow",10.3475795950874,"X8"
"EX2","2021-08-18 06:29:00","no_flow",19.8616915328198,"X1"
"EX3","2021-10-20 12:55:00","no_flow",NA,"X5"
"EX65","2021-10-22 11:03:28","no_flow",NA,"X5"
"EX52","2021-09-28 09:51:37","no_flow",22.7604815612308,"X4"
"EX71","2021-08-26 11:26:15","no_flow",15.9564499936404,"X1"
"X1","2021-10-12 10:51:37","flow",9.47741839306895,"X8"
"EX13","2021-10-12 11:51:52","no_flow",5.70846716263943,"X7"
"EX3","2021-09-21 09:15:46","no_flow",13.1677405992197,"X2"
"EX36","2021-10-22 11:13:00","wt",17.2040305121971,"X1"
"X1","2021-09-18 11:04:35","flow",17.4923369345526,"X1"
"X12","2021-09-21 09:37:51","no_flow",NA,"X3"
"EX13","2021-09-21 09:49:10","wt",18.881449696811,"X1"
"EX2","2021-09-21 09:16:15","no_flow",18.9600787210898,"X1"
"X3","2021-07-28 11:15:35","flow",32.8145127990108,"X4"
"X11","2021-09-03 09:37:05","wt",24.4064491361333,"X4"
"EX14","2021-10-12 11:53:00","no_flow",3.08225775172818,"X3"
"X14","2021-08-06 11:52:22","flow",2.11774172057514,"X3"
"EX49","2021-09-21 11:58:22","flow",10.2374989610972,"X8"
"X4","2021-09-03 09:47:35","wt",6.14354776364868,"X7"
"EX45","2021-10-22 09:47:28","no_flow",NA,"X3"
"EX6","2021-06-02 10:53:24","no_flow",14.0379018012382,"X2"
"EX43","2021-09-03 09:36:38","no_flow",6.13306389374484,"X7"
"EX35","2021-06-11 08:58:43","no_flow",14.6826598003242,"X2"
"EX22","2021-08-06 10:26:09","flow",12.4653213156626,"X8"
"EX34","2021-08-18 08:50:21","no_flow",11.4012085204231,"X8"
"EX67","2021-07-23 08:46:48","no_flow",24.0290298195952,"X4"
"X1","2021-08-22 09:19:39","flow",4.96411239946698,"X7"
"X12","2021-10-19 11:08:05","no_flow",11.8100794466728,"X2"
"EX10","2021-08-18 08:02:08","no_flow",5.2786284965821,"X7"
"EX43","2021-08-10 11:46:52","no_flow",16.7165305616686,"X1"
"EX25","2021-07-23 07:55:24","wt",3.3705641740837,"X7"
"EX8","2021-08-26 09:14:54","no_flow",15.9407241887847,"X1"
"EX27","2021-09-28 09:47:45","no_flow",9.33588614936714,"X8"
"EX1","2021-08-26 08:55:38","no_flow",NA,"X3"
"EX3","2021-10-12 12:17:29","no_flow",9.47741839306895,"X8"
"EX51","2021-08-10 11:25:49","no_flow",16.7951595859474,"X1"
"EX47","2021-10-12 12:59:27","wt",14.5568533614781,"X1"
"EX14","2021-09-15 10:50:38","no_flow",9.24153132023261,"X8"
"X6","2021-09-02 12:43:01","flow",12.8165309574411,"X2"
"EX59","2021-07-23 09:06:41","wt",NA,"X6"
"X1","2021-08-06 12:17:55","flow",NA,"X5"
"X14","2021-10-19 08:52:00","flow",NA,"X5"
"EX44","2021-09-18 12:32:53","flow",17.2249982520047,"X1"
"EX45","2021-10-22 09:47:28","no_flow",5.93911230052385,"X7"
"EX22","2021-10-22 09:07:33","flow",9.9701602785493,"X8"
"EX34","2021-08-06 12:54:54","no_flow",21.3189494494532,"X1"
"EX32","2021-09-21 13:03:23","wt",NA,"X4"
"EX46","2021-08-10 11:23:58","no_flow",16.821369260707,"X1"
"EX23","2021-10-20 13:22:51","no_flow",5.3362897810532,"X7"
"EX43","2021-06-11 09:38:54","no_flow",21.3451591242128,"X4"
"EX10","2021-10-20 13:14:01","no_flow",1.45201598168147,"X6"
"EX14","2021-09-15 10:50:38","no_flow",14.567337231382,"X1"
"EX1","2021-09-21 09:13:37","no_flow",6.46330579571571,"X7"
"EX7","2021-09-28 09:19:07","no_flow",13.9487889070556,"X1"
"EX52","2021-07-23 09:18:43","no_flow",NA,"X6"
"EX1","2021-10-13 09:55:13","flow",32.3112870436267,"X1"
"EX17","2021-08-10 09:24:49","wt",NA,"X5"
"EX43","2021-09-21 12:48:27","no_flow",NA,"X3"
"EX50","2021-10-22 09:57:18","flow",5.94435423547577,"X7"
"EX51","2021-09-21 12:05:08","no_flow",NA,"X3"
"EX57","2021-08-06 11:33:54","flow",14.1584663051323,"X2"
"EX71","2021-10-20 12:48:54","no_flow",NA,"X5"
"EX42","2021-09-18 12:32:13","no_flow",6.15927356850443,"X7"
"EX16","2021-09-28 09:26:26","no_flow",1.9657256069695,"X6"
"EX23","2021-09-07 08:36:56","no_flow",3.85806412461214,"X7"
"X1","2021-09-03 11:49:52","flow",10.5782247329719,"X8"
"EX35","2021-10-20 12:41:47","no_flow",NA,"X5"
"EX25","2021-09-15 11:22:12","no_flow",22.6608847971444,"X4"
"X9","2021-10-22 09:36:17","flow",NA,"X5"
"EX72","2021-08-26 12:32:08","no_flow",12.564918079749,"X2"
"EX52","2021-10-13 10:32:54","wt",5.47258008980309,"X3"
"EX43","2021-09-28 10:14:55","no_flow",NA,"X5"
"X7","2021-08-26 09:51:38","no_flow",15.9459661237366,"X1"
"EX12","2021-10-20 13:29:01","no_flow",14.1374985653246,"X1"
"X10","2021-08-26 11:29:01","wt",4.48709631884238,"X7"
"EX14","2021-10-13 09:34:23","flow",32.6624966854052,"X1"
"EX65","2021-07-23 08:43:00","no_flow",24.0342717545471,"X4"
"X5","2021-09-08 08:42:18","no_flow",22.9282234796922,"X4"
"EX72","2021-09-07 10:37:34","no_flow",2.99314485754556,"X3"
"EX15","2021-09-07 08:02:34","no_flow",13.8754018177287,"X1"
"EX2","2021-10-12 12:16:57","no_flow",1.47822565644106,"X6"
"EX4","2021-10-22 08:10:22","no_flow",17.3036272762835,"X1"
"EX68","2021-09-15 13:04:30","flow",14.6983856051799,"X1"
"EX51","2021-10-13 11:48:02","flow",29.6745937628116,"X1"
"EX31","2021-10-13 12:39:31","flow",26.5661263363238,"X4"
"EX44","2021-09-15 12:13:52","no_flow",NA,"X5"
"EX72","2021-10-12 12:48:15","no_flow",9.44072484840552,"X8"
"EX13","2021-09-15 10:50:00","no_flow",22.624191252481,"X4"
"EX70","2021-07-23 08:02:30","no_flow",NA,"X5"
"EX62","2021-08-26 13:48:49","no_flow",NA,"X5"
"EX43","2021-09-15 12:11:50","no_flow",14.7245952799395,"X1"
"X12","2021-10-13 12:32:22","no_flow",4.99556400917849,"X3"
"EX48","2021-08-10 11:23:02","no_flow",NA,"X6"
"EX41","2021-09-03 09:39:33","wt",NA,"X5"
"EX15","2021-09-28 09:24:48","no_flow",9.3254022794633,"X8"
"EX33","2021-10-20 12:40:21","no_flow",5.34677365095704,"X7"
"X1","2021-09-18 11:04:35","flow",3.54354802749702,"X3"
"EX36","2021-09-15 12:06:51","no_flow",9.31491840955947,"X8"
"X10","2021-10-22 11:15:28","flow",24.3487878516622,"X4"
"EX41","2021-09-28 10:12:20","no_flow",NA,"X5"
"EX8","2021-09-07 08:07:40","no_flow",23.0645137884421,"X4"
"EX19","2021-09-28 09:34:33","no_flow",11.8362891214323,"X2"
"EX56","2021-08-06 11:00:58","flow",2.22782235456543,"X3"
"X3","2021-06-11 10:48:55","flow",19.0387077453686,"X1"
"EX62","2021-08-18 10:06:50","no_flow",11.3802407806154,"X8"
"X14","2021-08-12 11:45:20","flow",25.0983845497866,"X4"
"EX34","2021-07-23 08:12:13","no_flow",1.74556433898892,"X3"
"EX70","2021-10-22 11:22:23","no_flow",NA,"X3"
"EX56","2021-09-21 11:07:09","no_flow",2.34838685845956,"X6"
"EX44","2021-06-11 09:43:23","flow",12.1298374787398,"X8"
"EX5","2021-08-10 08:46:25","no_flow",1.67741918461397,"X3"
"EX68","2021-10-12 11:00:09","flow",5.71370909759135,"X7"
"EX56","2021-10-13 10:34:15","flow",3.66935446634307,"X6"
"EX49","2021-09-18 12:45:18","flow",6.11733808888908,"X7"
"X3","2021-10-12 11:03:22","flow",1.47822565644106,"X6"
"X9","2021-08-06 11:36:12","flow",NA,"X6"
"X15","2021-10-06 12:12:34","flow",25.716932874113,"X4"
"EX67","2021-10-12 11:01:05","wt",3.08225775172818,"X3"
"EX29","2021-10-20 13:32:43","no_flow",9.58225709210732,"X8"
"EX10","2021-09-28 09:42:37","no_flow",1.93427399725799,"X6"
"EX1","2021-10-12 12:17:21","no_flow",1.47822565644106,"X6"
"EX60","2021-09-03 10:00:49","wt",24.427416875941,"X4"
"EX66","2021-08-18 09:17:43","flow",14.0379018012382,"X2"
"EX23","2021-09-28 09:38:03","no_flow",11.8258052515285,"X2"
"EX11","2021-08-06 10:49:13","wt",22.0004009932026,"X1"
"EX61","2021-09-07 09:14:39","no_flow",11.8520149262881,"X2"
"X4","2021-09-07 10:40:07","no_flow",NA,"X5"
"EX33","2021-09-03 09:26:40","wt",1.92903206230607,"X6"
"EX32","2021-10-22 11:18:00","wt",NA,"X5"
"EX46","2021-08-06 12:02:49","no_flow",5.70322522768751,"X7"
"X1","2021-09-27 11:23:31","flow",3.0036287274494,"X3"
"X4","2021-08-18 09:22:00","flow",11.3749988456635,"X8"
"X8","2021-09-02 13:08:30","wt",NA,"X5"
"X3","2021-10-22 10:57:33","flow",17.2145143821009,"X1"
"EX9","2021-07-23 07:15:00","no_flow",24.1443523885374,"X4"
"EX7","2021-10-22 08:12:28","no_flow",NA,"X3"
"EX1","2021-09-21 09:13:37","no_flow",10.310886050424,"X8"
"X15","2021-09-15 12:32:29","wt",2.72580617499771,"X6"
"X12","2021-09-18 11:58:44","no_flow",NA,"X5"
"EX4","2021-10-12 12:16:34","no_flow",5.70322522768751,"X7"
"EX22","2021-10-12 12:30:34","no_flow",9.45645065326127,"X8"
"X2","2021-10-13 11:54:21","flow",3.55403189740086,"X6"
"EX38","2021-06-11 09:03:49","wt",NA,"X3"
"EX34","2021-10-12 13:22:00","no_flow",1.46249985158531,"X6"
"EX37","2021-10-22 11:12:57","no_flow",NA,"X3"
"EX42","2021-10-12 13:13:50","no_flow",3.0612900119205,"X3"
"EX2","2021-09-15 10:56:16","no_flow",NA,"X5"
"EX28","2021-06-02 12:52:51","no_flow",14.0169340614305,"X2"
"EX34","2021-08-06 12:54:54","no_flow",NA,"X6"
"X14","2021-08-12 11:45:20","flow",NA,"X6"
"X6","2021-07-28 07:41:08","flow",NA,"X3"
"EX61","2021-09-03 10:02:43","no_flow",24.427416875941,"X4"
"EX31","2021-10-13 12:39:31","flow",NA,"X5"
"EX61","2021-09-03 10:02:43","no_flow",12.5124987302299,"X2"
"EX51","2021-09-21 12:05:08","no_flow",18.8290303472918,"X1"
"EX69","2021-10-13 10:24:54","wt",27.263303684929,"X4"
"X12","2021-07-28 10:27:27","no_flow",NA,"X5"
"EX52","2021-09-18 13:12:20","no_flow",17.2145143821009,"X1"
"EX50","2021-08-10 11:20:48","flow",4.93790272470738,"X7"
"EX42","2021-07-23 08:35:54","no_flow",10.4995957086931,"X8"
"EX15","2021-08-06 09:41:12","flow",12.4653213156626,"X8"
"EX63","2021-08-26 12:49:36","flow",12.5544342098452,"X2"
"EX66","2021-10-13 11:55:32","flow",7.95201532206061,"X7"
"X4","2021-09-07 10:40:07","no_flow",9.90201512417436,"X8"
"EX54","2021-10-22 09:23:43","wt",12.6592729088836,"X2"
"EX16","2021-09-18 11:38:51","no_flow",6.18548324326403,"X7"
"EX5","2021-09-18 11:44:28","no_flow",3.39153191389138,"X3"
"EX40","2021-10-22 11:09:08","wt",24.3749975264218,"X4"
"X4","2021-09-21 12:17:56","flow",13.146772859412,"X2"
"EX41","2021-09-21 12:34:03","flow",6.34274129182158,"X7"
"X15","2021-09-15 12:32:29","wt",14.6721759304203,"X1"
"EX54","2021-08-10 10:04:36","no_flow",5.05846722860151,"X7"
"EX32","2021-09-21 13:03:23","wt",NA,"X5"
"X14","2021-09-01 12:54:41","flow",10.7774182611448,"X8"
"X6","2021-07-23 07:50:55","no_flow",14.4205630527282,"X1"
"EX17","2021-08-18 07:16:33","wt",NA,"X6"
"X7","2021-09-02 13:15:37","wt",12.8217728923931,"X2"
"EX54","2021-09-15 11:30:20","no_flow",2.70483843519003,"X6"
"EX10","2021-07-23 07:27:57","no_flow",10.5153215135488,"X8"
"EX17","2021-09-07 08:46:38","no_flow",3.85282218966022,"X7"
"EX70","2021-08-26 11:25:32","no_flow",NA,"X6"
"EX4","2021-09-21 09:19:38","no_flow",10.310886050424,"X8"
"EX46","2021-08-10 11:23:58","no_flow",26.1834650848337,"X4"
"X12","2021-08-18 08:01:18","no_flow",5.2786284965821,"X7"
"EX38","2021-10-12 13:18:07","wt",12.2399181127301,"X2"
"EX68","2021-10-20 12:24:36","flow",1.45725791663339,"X6"
"EX40","2021-10-22 11:09:08","wt",1.52540307100833,"X6"
"EX38","2021-08-18 09:01:00","no_flow",19.5629012405605,"X1"
"EX21","2021-08-26 10:10:35","no_flow",10.441934424222,"X8"
"X6","2021-08-26 10:31:04","wt",4.65483823730378,"X7"
"EX49","2021-07-23 08:51:41","flow",3.27620934494917,"X7"
"EX51","2021-08-18 09:34:33","flow",NA,"X6"
"EX38","2021-09-15 12:08:02","no_flow",2.70483843519003,"X6"
"X13","2021-07-20 10:21:17","flow",4.24596731105412,"X7"
"EX39","2021-07-23 08:32:00","no_flow",NA,"X5"
"X13","2021-07-27 07:48:12","flow",NA,"X5"
"EX16","2021-09-21 09:25:21","wt",6.42137031610037,"X7"
"EX31","2021-09-21 13:04:47","no_flow",18.7241916482535,"X1"
"EX50","2021-09-03 09:50:06","wt",24.4064491361333,"X4"
"X6","2021-09-15 11:25:37","no_flow",9.30443453965563,"X8"
"EX5","2021-08-18 06:30:13","wt",NA,"X5"
"EX9","2021-08-10 08:40:14","no_flow",5.08991883831302,"X7"
"EX23","2021-09-21 10:09:33","no_flow",NA,"X3"
"EX45","2021-08-18 09:31:43","no_flow",NA,"X3"
"EX6","2021-10-12 12:19:54","no_flow",3.06653194687242,"X3"
"EX50","2021-10-12 12:55:24","flow",23.3895137554611,"X4"
"EX62","2021-10-13 11:19:09","no_flow",26.9854811324773,"X4"
"EX23","2021-09-15 11:11:58","no_flow",11.5217730243172,"X2"
"EX60","2021-09-18 12:54:40","flow",6.10685421898525,"X7"
"X1","2021-10-13 12:03:46","flow",3.5383060925451,"X6"
"EX5","2021-08-10 08:46:25","no_flow",26.2044328246414,"X4"
"EX52","2021-09-28 09:51:37","no_flow",NA,"X5"
"EX58","2021-10-12 12:48:01","no_flow",23.3685460156534,"X4"
"X8","2021-07-23 07:23:50","no_flow",14.4782243371994,"X1"
"EX60","2021-10-22 09:42:34","flow",24.359271721566,"X4"
"EX51","2021-09-18 12:47:56","wt",10.5939505378276,"X8"
"EX66","2021-09-15 13:04:09","flow",9.27822486489604,"X8"
"EX38","2021-10-22 11:12:35","wt",9.92822479893395,"X8"
"EX31","2021-09-03 09:23:59","no_flow",12.5911277545086,"X2"
"X11","2021-10-22 11:06:01","wt",17.1516111626779,"X1"
"X1","2021-07-28 11:04:58","flow",NA,"X5"
"EX42","2021-09-21 12:40:39","no_flow",NA,"X4"
"X1","2021-09-27 11:23:31","flow",9.37257969403057,"X8"
"X1","2021-08-06 12:17:55","flow",14.0903211507574,"X2"
"X10","2021-07-23 08:10:54","wt",3.30766095466068,"X7"
"EX7","2021-10-20 13:00:13","no_flow",11.7262084874421,"X2"
"EX5","2021-08-18 06:30:13","wt",11.5008052845096,"X8"
"EX66","2021-10-13 11:55:32","flow",15.7467725955637,"X2"
"EX40","2021-09-03 09:31:49","wt",12.5754019496529,"X2"
"EX4","2021-08-10 08:48:17","no_flow",5.09516077326494,"X7"
"EX45","2021-08-10 11:23:44","no_flow",16.821369260707,"X1"
"EX7","2021-07-23 07:16:32","no_flow",10.5205634485008,"X8"
"EX37","2021-09-21 12:55:17","no_flow",10.2060473513856,"X8"
"EX20","2021-10-13 10:18:32","flow",16.2971757655151,"X2"
"EX37","2021-06-11 09:01:59","no_flow",12.1298374787398,"X8"
"EX44","2021-10-22 11:03:53","flow",NA,"X3"
"EX8","2021-07-23 07:15:54","no_flow",10.5205634485008,"X8"
"EX15","2021-09-15 11:00:49","no_flow",NA,"X5"
"EX28","2021-09-28 09:46:59","no_flow",22.7762073660866,"X4"
"EX3","2021-09-28 09:21:13","no_flow",11.8887084709515,"X2"
"EX1","2021-06-02 10:42:15","no_flow",NA,"X5"
"X9","2021-09-07 09:11:20","no_flow",11.8520149262881,"X2"
"EX35","2021-10-13 12:19:28","flow",3.49112867797783,"X6"
"EX5","2021-09-15 10:56:34","no_flow",2.32217718369997,"X6"
"EX38","2021-10-22 11:12:35","wt",NA,"X3"
"EX14","2021-08-10 09:18:06","no_flow",NA,"X6"
"EX61","2021-10-22 09:32:39","no_flow",17.335078885995,"X1"
"X7","2021-09-03 08:55:48","wt",10.5991924727795,"X8"
"EX53","2021-08-10 10:02:47","no_flow",12.9999986807583,"X2"
"EX40","2021-09-03 09:31:49","wt",15.3798371489294,"X1"
"EX70","2021-10-22 11:22:23","no_flow",24.3330620468064,"X4"
"EX47","2021-08-18 09:33:53","flow",26.0524167110358,"X4"
"EX13","2021-09-21 09:49:10","wt",NA,"X4"
